id,src,tags,svgPath,filename,length,composition,startTime,endTime,setPath
,"/Clips/BARTOK MOV 1 v2_[R, HR, 4L, B]_[6,11,711]_[6,13,406] [2021-10-05 204501].wav","T,BARTOK,TONE,4L,B,R,UL,HR","M0, 11C5.058666666666666,13.333333333333334 20.234666666666666,24.833333333333332 30.352,25C40.46933333333333,25.166666666666668 50.586666666666666,14.333333333333334 60.704,12C70.82133333333333,9.666666666666666 80.93866666666666,9 91.056,11C101.17333333333333,13 111.29066666666667,24 121.408,24C131.52533333333332,24 141.64266666666666,10.333333333333334 151.76,11C161.87733333333333,11.666666666666666 171.9946666666667,28 182.112,28C192.22933333333333,28 202.34666666666666,10.5 212.46399999999997,11C222.5813333333333,11.5 232.69866666666667,31 242.816,31C252.9333333333333,31 268.1093333333333,18 273.168,11C278.2266666666667,4 278.22666666666663,-4 273.168,-11C268.1093333333334,-18 252.9333333333333,-31 242.816,-31C232.69866666666667,-31 222.5813333333333,-11.5 212.46399999999997,-11C202.34666666666666,-10.5 192.22933333333333,-28 182.112,-28C171.9946666666667,-28 161.87733333333333,-11.666666666666666 151.76,-11C141.64266666666666,-10.333333333333334 131.52533333333332,-24 121.408,-24C111.29066666666667,-24 101.17333333333335,-13 91.056,-11C80.93866666666666,-9 70.82133333333333,-9.666666666666666 60.704,-12C50.586666666666666,-14.333333333333334 40.46933333333333,-25.166666666666668 30.352,-25C20.234666666666666,-24.833333333333332 5.058666666666666,-17 0,-11C-5.058666666666666,-5 0,11 0,11C0,14.666666666666666 0,11 0,11","BARTOK MOV 1 v2_[R, HR, 4L, B]_[6,11,711]_[6,13,406] [2021-10-05 204501].wav",1.695328798185941,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/BARTOK MOV 1 v2_[R, MR, D, 2L]_[5,23,484]_[5,24,508] [2021-10-05 204457].wav","T,BARTOK,TONE,D,R,MR,UL,2L","M0, 14C3.7146666666666666,17.333333333333332 14.85866666666667,33.333333333333336 22.288,34C29.717333333333332,34.666666666666664 37.146666666666675,19 44.576,18C52.00533333333333,17 59.434666666666665,28.166666666666668 66.86399999999999,28C74.29333333333332,27.833333333333332 81.72266666666668,16.333333333333332 89.152,17C96.58133333333335,17.666666666666668 100.296,32.833333333333336 111.44,32C122.58399999999999,31.166666666666668 144.872,13.166666666666666 156.016,12C167.16,10.833333333333334 170.87466666666668,23.666666666666668 178.304,25C185.73333333333335,26.333333333333332 196.87733333333335,27.5 200.592,20C204.3066666666667,12.5 204.3066666666667,-12.5 200.592,-20C196.87733333333335,-27.5 185.73333333333335,-26.333333333333332 178.304,-25C170.87466666666668,-23.666666666666668 167.16,-10.833333333333334 156.016,-12C144.87199999999999,-13.166666666666666 122.58399999999999,-31.166666666666668 111.44,-32C100.296,-32.833333333333336 96.58133333333335,-17.666666666666668 89.152,-17C81.72266666666667,-16.333333333333332 74.29333333333332,-27.833333333333332 66.86399999999999,-28C59.434666666666665,-28.166666666666668 52.00533333333333,-17 44.576,-18C37.146666666666675,-19 29.717333333333332,-34.666666666666664 22.288,-34C14.85866666666667,-33.333333333333336 3.7146666666666666,-22 0,-14C-3.7146666666666666,-6 0,14 0,14C0,18.666666666666668 0,14 0,14","BARTOK MOV 1 v2_[R, MR, D, 2L]_[5,23,484]_[5,24,508] [2021-10-05 204457].wav",1.023469387755102,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/BARTOK MOV 1 v2_[S, T, LR, UL]_[2,24,172]_[2,27,500] [2021-10-05 204448].wav","LR,T,BARTOK,UL,TONE,T,S,UL","M0, 12C74.952,11.833333333333334 374.76,14.833333333333334 449.712,11C524.664,7.166666666666667 524.664,-7.166666666666667 449.712,-11C374.76,-14.833333333333334 74.952,-15.833333333333334 0,-12C-74.952,-8.166666666666666 0,12 0,12C0,16 0,12 0,12","BARTOK MOV 1 v2_[S, T, LR, UL]_[2,24,172]_[2,27,500] [2021-10-05 204448].wav",3.328140589569161,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/BARTOK MOV 1 v2_[S, T, MR, E]_[3,46,750]_[3,49,750] [2021-10-05 204452].wav","T,BARTOK,TONE,E,T,S,MR,UL","M0, 10C69,10 345,13.333333333333334 414,10C483,6.666666666666667 483,-6.666666666666667 414,-10C345,-13.333333333333334 69,-13.333333333333334 0,-10C-69,-6.666666666666667 0,10 0,10C0,13.333333333333334 0,10 0,10","BARTOK MOV 1 v2_[S, T, MR, E]_[3,46,750]_[3,49,750] [2021-10-05 204452].wav",3.0,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/BARTOK MOV 1 v2_[S, UL, MIX, E]_[7,49,375]_[7,52,0] [2021-10-05 204502].wav","T,MIX,BARTOK,UL,TONE,E,S,UL","M0, 18C13.840000000000002,16.833333333333332 20.76,12 83.04,11C145.32000000000002,10 325.23999999999995,15.833333333333334 373.68,12C422.11999999999995,8.166666666666666 422.11999999999995,-8.166666666666666 373.68,-12C325.23999999999995,-15.833333333333334 145.32000000000002,-10 83.04,-11C20.76,-12 13.840000000000002,-22.833333333333332 0,-18C-13.840000000000002,-13.166666666666666 0,18 0,18C0,24 0,18 0,18","BARTOK MOV 1 v2_[S, UL, MIX, E]_[7,49,375]_[7,52,0] [2021-10-05 204502].wav",2.6250113378684805,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/BARTOK MOV 1 v2_[ST, HR]_[4,29,562]_[4,30,875] [2021-10-05 204455].wav","T,BARTOK,ST,TONE,UL,HR","M0, 19C8.592,21 38.66400000000001,29.166666666666668 51.552,31C64.44,32.833333333333336 64.44,33.166666666666664 77.32799999999999,30C90.216,26.833333333333332 103.10399999999998,15.333333333333334 128.88,12C154.656,8.666666666666666 214.80000000000004,13.666666666666666 231.984,10C249.16799999999998,6.333333333333333 249.16799999999998,-6.333333333333333 231.984,-10C214.80000000000004,-13.666666666666666 154.656,-8.666666666666666 128.88,-12C103.10399999999998,-15.333333333333334 90.216,-26.833333333333332 77.32799999999999,-30C64.44,-33.166666666666664 64.44,-32.833333333333336 51.552,-31C38.66400000000001,-29.166666666666668 8.592,-27.333333333333332 0,-19C-8.592,-10.666666666666666 0,19 0,19C0,25.333333333333332 0,19 0,19","BARTOK MOV 1 v2_[ST, HR]_[4,29,562]_[4,30,875] [2021-10-05 204455].wav",1.312517006802721,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/BARTOK MOV 1 v2_[ST, MR, T]_[8,15,0]_[8,15,500] [2021-10-05 204503].wav","T,T,ST,BARTOK,TONE,MR,UL","M0, 27C5.338666666666668,27.333333333333332 24.024,30.166666666666668 32.032000000000004,29C40.04,27.833333333333332 29.362666666666655,23 48.047999999999995,20C66.73333333333333,17 128.12800000000001,16.166666666666668 144.144,11C160.16,5.833333333333333 160.16,-5.833333333333333 144.144,-11C128.12800000000001,-16.166666666666668 66.73333333333333,-17 48.047999999999995,-20C29.36266666666666,-23 40.04,-27.833333333333332 32.032000000000004,-29C24.024,-30.166666666666668 5.338666666666668,-36.333333333333336 0,-27C-5.338666666666668,-17.666666666666668 0,27 0,27C0,36 0,27 0,27","BARTOK MOV 1 v2_[ST, MR, T]_[8,15,0]_[8,15,500] [2021-10-05 204503].wav",0.5,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/BARTOK MOV 1 v2_[T, 2L, MIX, E]_[0,34,750]_[0,35,844] [2021-10-05 204443].wav","T,MIX,BARTOK,TONE,E,UL,2L","M0, 13C19.293333333333333,13.5 92.608,13.5 115.76,16C138.912,18.5 131.19466666666668,27.333333333333332 138.912,28C146.62933333333334,28.666666666666668 154.34666666666666,19.666666666666668 162.064,20C169.78133333333332,20.333333333333332 177.4986666666667,28.166666666666668 185.216,30C192.93333333333337,31.833333333333332 204.50933333333333,41.166666666666664 208.36800000000002,31C212.2266666666667,20.833333333333332 212.2266666666667,-20.833333333333332 208.36800000000002,-31C204.50933333333333,-41.166666666666664 192.9333333333333,-31.833333333333332 185.216,-30C177.49866666666665,-28.166666666666668 169.78133333333332,-20.333333333333332 162.064,-20C154.34666666666666,-19.666666666666668 146.62933333333334,-28.666666666666668 138.912,-28C131.19466666666668,-27.333333333333332 138.912,-18.5 115.76,-16C92.608,-13.5 19.293333333333333,-17.833333333333332 0,-13C-19.293333333333333,-8.166666666666666 0,13 0,13C0,17.333333333333332 0,13 0,13","BARTOK MOV 1 v2_[T, 2L, MIX, E]_[0,34,750]_[0,35,844] [2021-10-05 204443].wav",1.0937641723356009,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/BARTOK MOV 1 v2_[T, 4L, MR]_[1,16,250]_[1,18,523] [2021-10-05 204445].wav","T,UL,BARTOK,TONE,MR,4L","M0, 12C31.08,15 142.968,30 186.48,30C229.99199999999996,30 236.20799999999997,15 261.07199999999995,12C285.936,9 323.232,16 335.664,12C348.096,8 348.096,-8 335.664,-12C323.23199999999997,-16 285.936,-9 261.07199999999995,-12C236.20799999999997,-15 205.12799999999996,-27 186.48,-30C167.832,-33 180.264,-33 149.184,-30C118.104,-27 24.864,-19 0,-12C-24.864,-5 0,12 0,12C0,16 0,12 0,12","BARTOK MOV 1 v2_[T, 4L, MR]_[1,16,250]_[1,18,523] [2021-10-05 204445].wav",2.2734467120181407,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/BARTOK MOV 1 v2_[T, E, FL, 6L, MIX, S]_[3,38,0]_[3,41,0] [2021-10-05 204452].wav","T,MIX,BARTOK,TONE,E,6L,FL,UL,S","M0, 13C30.666666666666668,14.333333333333334 145.66666666666666,21 184,21C222.33333333333334,21 214.66666666666666,13.5 230,13C245.33333333333334,12.5 260.6666666666667,18.333333333333332 276,18C291.3333333333333,17.666666666666668 306.6666666666667,11.5 322,11C337.3333333333333,10.5 352.6666666666667,15 368,15C383.3333333333333,15 406.3333333333333,15.333333333333334 414,11C421.6666666666667,6.666666666666667 429.3333333333333,-7.333333333333333 414,-11C398.6666666666667,-14.666666666666666 345,-9.833333333333334 322,-11C299,-12.166666666666666 291.3333333333333,-17.666666666666668 276,-18C260.6666666666667,-18.333333333333332 245.33333333333334,-12.5 230,-13C214.66666666666666,-13.5 222.33333333333334,-21 184,-21C145.66666666666666,-21 30.666666666666668,-18.666666666666668 0,-13C-30.666666666666668,-7.333333333333333 0,13 0,13C0,17.333333333333332 0,13 0,13","BARTOK MOV 1 v2_[T, E, FL, 6L, MIX, S]_[3,38,0]_[3,41,0] [2021-10-05 204452].wav",3.0,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/BARTOK MOV 1 v2_[T, LR, UL]_[2,15,562]_[2,19,625] [2021-10-05 204447].wav","T,LR,BARTOK,UL,TONE,UL","M0, 10C19.589333333333336,11.666666666666666 78.35733333333336,19 117.53600000000002,20C156.7146666666667,21 205.68800000000002,15.833333333333334 235.07200000000003,16C264.4560000000001,16.166666666666668 244.8666666666667,21.833333333333332 293.84000000000003,21C342.81333333333333,20.166666666666668 489.7333333333334,16.333333333333332 528.912,11C568.0906666666666,5.666666666666667 568.0906666666666,-5.666666666666667 528.912,-11C489.7333333333334,-16.333333333333332 342.81333333333333,-20.166666666666668 293.84000000000003,-21C244.8666666666667,-21.833333333333332 264.4560000000001,-16.166666666666668 235.07200000000003,-16C205.68800000000002,-15.833333333333334 156.7146666666667,-21 117.53600000000002,-20C78.35733333333336,-19 19.589333333333336,-15 0,-10C-19.589333333333336,-5 0,10 0,10C0,13.333333333333334 0,10 0,10","BARTOK MOV 1 v2_[T, LR, UL]_[2,15,562]_[2,19,625] [2021-10-05 204447].wav",4.062517006802721,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/BARTOK MOV 1 v2_[TRL, S, UL, LT, MR]_[8,23,875]_[8,26,750] [2021-10-05 204655].wav","T,BARTOK,UL,TONE,TRL,MR,LT,UL,S","M0, 11C66.792,11.166666666666666 333.96000000000004,15.833333333333334 400.752,12C467.54400000000004,8.166666666666666 460.1226666666667,-7.666666666666667 400.752,-12C341.3813333333333,-16.333333333333332 111.32000000000001,-14.166666666666666 44.528000000000006,-14C-22.264,-13.833333333333334 7.421333333333334,-15.166666666666666 0,-11C-7.421333333333334,-6.833333333333333 0,11 0,11C0,14.666666666666666 0,11 0,11","BARTOK MOV 1 v2_[TRL, S, UL, LT, MR]_[8,23,875]_[8,26,750] [2021-10-05 204655].wav",2.8750113378684805,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/BARTOK MOV 1 v2_[TRL, T, LR, UL]_[3,25,781]_[3,27,719] [2021-10-05 204451].wav","LR,T,BARTOK,UL,TONE,T,TRL,UL","M0, 12C5.5440000000000005,13.166666666666666 -16.631999999999994,19.166666666666668 33.264,19C83.16,18.833333333333332 255.02399999999997,16 299.376,11C343.728,6 343.7279999999999,-6 299.376,-11C255.02399999999997,-16 83.16,-18.833333333333332 33.264,-19C-16.631999999999994,-19.166666666666668 5.5440000000000005,-17.166666666666668 0,-12C-5.5440000000000005,-6.833333333333333 0,12 0,12C0,16 0,12 0,12","BARTOK MOV 1 v2_[TRL, T, LR, UL]_[3,25,781]_[3,27,719] [2021-10-05 204451].wav",1.9375056689342403,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/BARTOK MOV 1 v2_[UL, 2L, R, D, MR]_[5,32,562]_[5,33,500] [2021-10-05 204458].wav","T,BARTOK,TONE,D,R,MR,UL,2L","M0, 12C7.088000000000001,11.833333333333334 31.896000000000004,8.666666666666666 42.528000000000006,11C53.160000000000004,13.333333333333334 56.70400000000001,25.333333333333332 63.792,26C70.88,26.666666666666668 70.88000000000001,17.666666666666668 85.05600000000001,15C99.23200000000001,12.333333333333334 134.67200000000003,7.666666666666667 148.848,10C163.024,12.333333333333334 163.02400000000003,28.666666666666668 170.11200000000002,29C177.20000000000002,29.333333333333332 187.83200000000002,18.833333333333332 191.376,12C194.92,5.166666666666667 194.92,-5.166666666666667 191.376,-12C187.83200000000002,-18.833333333333332 177.20000000000005,-29.333333333333332 170.11200000000002,-29C163.02400000000003,-28.666666666666668 163.024,-12.333333333333334 148.848,-10C134.67200000000003,-7.666666666666667 99.23200000000001,-12.333333333333334 85.05600000000001,-15C70.88000000000001,-17.666666666666668 70.88,-26.666666666666668 63.792,-26C56.70400000000001,-25.333333333333332 53.160000000000004,-13.333333333333334 42.528000000000006,-11C31.896000000000004,-8.666666666666666 7.088000000000001,-15.833333333333334 0,-12C-7.088000000000001,-8.166666666666666 0,12 0,12C0,16 0,12 0,12","BARTOK MOV 1 v2_[UL, 2L, R, D, MR]_[5,32,562]_[5,33,500] [2021-10-05 204458].wav",0.9375056689342404,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/BARTOK MOV 1 v2_[UL, FL, B, HR]_[8,43,750]_[8,46,156] [2021-10-05 204442].wav","T,BARTOK,TONE,B,FL,UL,HR","M0, 20C6.482666666666667,22 25.930666666666667,31.833333333333332 38.896,32C51.861333333333334,32.166666666666664 58.344,22 77.792,21C97.24000000000001,20 136.136,26.166666666666668 155.584,26C175.032,25.833333333333332 175.032,19.333333333333332 194.48,20C213.92799999999997,20.666666666666668 252.82399999999998,30.833333333333332 272.272,30C291.72,29.166666666666668 298.20266666666674,14.666666666666666 311.168,15C324.1333333333334,15.333333333333334 343.58133333333336,39.833333333333336 350.06399999999996,32C356.5466666666666,24.166666666666668 356.5466666666666,-24.166666666666668 350.06399999999996,-32C343.58133333333336,-39.833333333333336 324.1333333333334,-15.333333333333334 311.168,-15C298.20266666666663,-14.666666666666666 291.72,-29.166666666666668 272.272,-30C252.82399999999998,-30.833333333333332 213.92799999999997,-20.666666666666668 194.48,-20C175.032,-19.333333333333332 175.032,-25.833333333333332 155.584,-26C136.136,-26.166666666666668 97.24000000000001,-20 77.792,-21C58.344,-22 51.861333333333334,-32.166666666666664 38.896,-32C25.930666666666667,-31.833333333333332 6.482666666666667,-28.666666666666668 0,-20C-6.482666666666667,-11.333333333333334 0,20 0,20C0,26.666666666666668 0,20 0,20","BARTOK MOV 1 v2_[UL, FL, B, HR]_[8,43,750]_[8,46,156] [2021-10-05 204442].wav",2.4062585034013604,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/BARTOK MOV 1 v2_[UL, HR, T, E]_[0,21,250]_[0,25,375] [2021-10-05 204442].wav","T,BARTOK,TONE,E,T,UL,HR","M0, 25C29.752000000000006,23.5 128.92533333333336,17.333333333333332 178.51200000000003,16C228.09866666666667,14.666666666666666 267.76800000000003,15 297.52000000000004,17C327.2720000000001,19 327.272,27.833333333333332 357.02400000000006,28C386.77600000000007,28.166666666666668 446.28000000000003,18.166666666666668 476.0320000000001,18C505.7840000000001,17.833333333333332 525.6186666666667,34.5 535.5360000000001,27C545.4533333333334,19.5 545.4533333333334,-19.5 535.5360000000001,-27C525.6186666666667,-34.5 505.7840000000001,-17.833333333333332 476.0320000000001,-18C446.28000000000003,-18.166666666666668 386.77600000000007,-28.166666666666668 357.02400000000006,-28C327.272,-27.833333333333332 327.27200000000005,-19 297.52000000000004,-17C267.76800000000003,-15 228.09866666666667,-14.666666666666666 178.51200000000003,-16C128.92533333333336,-17.333333333333332 29.752000000000006,-31.833333333333332 0,-25C-29.752000000000006,-18.166666666666668 0,25 0,25C0,33.333333333333336 0,25 0,25","BARTOK MOV 1 v2_[UL, HR, T, E]_[0,21,250]_[0,25,375] [2021-10-05 204442].wav",4.1250113378684805,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/BARTOK MOV 1 v2_[UL, MIX, D, R]_[6,56,406]_[6,57,750] [2021-10-05 204502].wav","T,MIX,BARTOK,TONE,D,UL,R","M0, 13C8.709333333333335,14.166666666666666 39.19200000000001,19.666666666666668 52.25600000000001,20C65.32000000000001,20.333333333333332 65.32,15 78.384,15C91.448,15 117.57600000000002,20.333333333333332 130.64000000000001,20C143.70400000000004,19.666666666666668 143.704,13.333333333333334 156.768,13C169.832,12.666666666666666 195.96000000000004,17.833333333333332 209.02400000000003,18C222.08800000000005,18.166666666666668 230.7973333333334,19.333333333333332 235.15200000000004,14C239.5066666666667,8.666666666666666 239.5066666666667,-8.666666666666666 235.15200000000004,-14C230.7973333333334,-19.333333333333332 222.08800000000005,-18.166666666666668 209.02400000000003,-18C195.96000000000004,-17.833333333333332 169.83200000000002,-12.666666666666666 156.768,-13C143.70399999999998,-13.333333333333334 143.70400000000004,-19.666666666666668 130.64000000000001,-20C117.57600000000002,-20.333333333333332 91.448,-15 78.384,-15C65.32000000000001,-15 65.32000000000001,-20.333333333333332 52.25600000000001,-20C39.19200000000001,-19.666666666666668 8.709333333333335,-18.5 0,-13C-8.709333333333335,-7.5 0,13 0,13C0,17.333333333333332 0,13 0,13","BARTOK MOV 1 v2_[UL, MIX, D, R]_[6,56,406]_[6,57,750] [2021-10-05 204502].wav",1.3437641723356009,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/BARTOK MOV 1 v2_[UL, MR, D, FL]_[1,26,365]_[1,28,625] [2021-10-05 204446].wav","T,BARTOK,TONE,D,MR,FL,UL","M0, 15C12.378666666666668,14.333333333333334 55.70400000000001,9.833333333333334 74.272,11C92.84000000000002,12.166666666666666 92.83999999999999,20.666666666666668 111.408,22C129.976,23.333333333333332 160.92266666666663,18.5 185.68,19C210.4373333333333,19.5 235.19466666666668,26 259.952,25C284.7093333333333,24 321.8453333333334,19.333333333333332 334.22400000000005,13C346.6026666666667,6.666666666666667 346.60266666666666,-6.666666666666667 334.22400000000005,-13C321.8453333333334,-19.333333333333332 284.70933333333335,-24 259.952,-25C235.19466666666665,-26 210.43733333333333,-19.5 185.68,-19C160.92266666666666,-18.5 129.97599999999997,-23.333333333333332 111.408,-22C92.83999999999999,-20.666666666666668 92.84000000000002,-12.166666666666666 74.272,-11C55.70400000000001,-9.833333333333334 12.378666666666668,-19.333333333333332 0,-15C-12.378666666666668,-10.666666666666666 0,15 0,15C0,20 0,15 0,15","BARTOK MOV 1 v2_[UL, MR, D, FL]_[1,26,365]_[1,28,625] [2021-10-05 204446].wav",2.259795918367347,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
